[paso 00608] tick=00608 serv=14/50 cov=28.0% energia_prom=484.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00609] tick=00609 serv=14/50 cov=28.0% energia_prom=483.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00610] tick=00610 serv=14/50 cov=28.0% energia_prom=482.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00611] tick=00611 serv=14/50 cov=28.0% energia_prom=481.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00612] tick=00612 serv=14/50 cov=28.0% energia_prom=479.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00613] tick=00613 serv=14/50 cov=28.0% energia_prom=478.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00614] tick=00614 serv=14/50 cov=28.0% energia_prom=477.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00615] tick=00615 serv=14/50 cov=28.0% energia_prom=476.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00616] tick=00616 serv=14/50 cov=28.0% energia_prom=475.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00617] tick=00617 serv=14/50 cov=28.0% energia_prom=473.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00618] tick=00618 serv=14/50 cov=28.0% energia_prom=472.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00619] tick=00619 serv=14/50 cov=28.0% energia_prom=471.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00620] tick=00620 serv=14/50 cov=28.0% energia_prom=470.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00621] tick=00621 serv=14/50 cov=28.0% energia_prom=469.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00622] tick=00622 serv=14/50 cov=28.0% energia_prom=467.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00623] tick=00623 serv=14/50 cov=28.0% energia_prom=466.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00624] tick=00624 serv=14/50 cov=28.0% energia_prom=465.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00625] tick=00625 serv=14/50 cov=28.0% energia_prom=464.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00626] tick=00626 serv=14/50 cov=28.0% energia_prom=462.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00627] tick=00627 serv=14/50 cov=28.0% energia_prom=461.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00628] tick=00628 serv=14/50 cov=28.0% energia_prom=460.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00629] tick=00629 serv=14/50 cov=28.0% energia_prom=459.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00630] tick=00630 serv=14/50 cov=28.0% energia_prom=458.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00631] tick=00631 serv=14/50 cov=28.0% energia_prom=456.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00632] tick=00632 serv=14/50 cov=28.0% energia_prom=455.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00633] tick=00633 serv=14/50 cov=28.0% energia_prom=454.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00634] tick=00634 serv=14/50 cov=28.0% energia_prom=453.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00635] tick=00635 serv=14/50 cov=28.0% energia_prom=452.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00636] tick=00636 serv=14/50 cov=28.0% energia_prom=450.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00637] tick=00637 serv=14/50 cov=28.0% energia_prom=449.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00638] tick=00638 serv=14/50 cov=28.0% energia_prom=448.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00639] tick=00639 serv=14/50 cov=28.0% energia_prom=447.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00640] tick=00640 serv=14/50 cov=28.0% energia_prom=446.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00641] tick=00641 serv=14/50 cov=28.0% energia_prom=444.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00642] tick=00642 serv=14/50 cov=28.0% energia_prom=443.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00643] tick=00643 serv=14/50 cov=28.0% energia_prom=442.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00644] tick=00644 serv=14/50 cov=28.0% energia_prom=441.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00645] tick=00645 serv=14/50 cov=28.0% energia_prom=440.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00646] tick=00646 serv=14/50 cov=28.0% energia_prom=438.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00647] tick=00647 serv=14/50 cov=28.0% energia_prom=437.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00648] tick=00648 serv=14/50 cov=28.0% energia_prom=436.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00649] tick=00649 serv=14/50 cov=28.0% energia_prom=435.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00650] tick=00650 serv=14/50 cov=28.0% energia_prom=434.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00651] tick=00651 serv=14/50 cov=28.0% energia_prom=432.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00652] tick=00652 serv=14/50 cov=28.0% energia_prom=431.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00653] tick=00653 serv=14/50 cov=28.0% energia_prom=430.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00654] tick=00654 serv=14/50 cov=28.0% energia_prom=429.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00655] tick=00655 serv=14/50 cov=28.0% energia_prom=427.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00656] tick=00656 serv=14/50 cov=28.0% energia_prom=426.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00657] tick=00657 serv=14/50 cov=28.0% energia_prom=425.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00658] tick=00658 serv=14/50 cov=28.0% energia_prom=424.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00659] tick=00659 serv=14/50 cov=28.0% energia_prom=423.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00660] tick=00660 serv=14/50 cov=28.0% energia_prom=421.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00661] tick=00661 serv=14/50 cov=28.0% energia_prom=420.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00662] tick=00662 serv=14/50 cov=28.0% energia_prom=419.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00663] tick=00663 serv=14/50 cov=28.0% energia_prom=418.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00664] tick=00664 serv=14/50 cov=28.0% energia_prom=417.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00665] tick=00665 serv=14/50 cov=28.0% energia_prom=415.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00666] tick=00666 serv=14/50 cov=28.0% energia_prom=414.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00667] tick=00667 serv=14/50 cov=28.0% energia_prom=413.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00668] tick=00668 serv=14/50 cov=28.0% energia_prom=412.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00669] tick=00669 serv=14/50 cov=28.0% energia_prom=411.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00670] tick=00670 serv=14/50 cov=28.0% energia_prom=409.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00671] tick=00671 serv=14/50 cov=28.0% energia_prom=408.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00672] tick=00672 serv=14/50 cov=28.0% energia_prom=407.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00673] tick=00673 serv=14/50 cov=28.0% energia_prom=406.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00674] tick=00674 serv=14/50 cov=28.0% energia_prom=405.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00675] tick=00675 serv=14/50 cov=28.0% energia_prom=403.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00676] tick=00676 serv=14/50 cov=28.0% energia_prom=402.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00677] tick=00677 serv=14/50 cov=28.0% energia_prom=401.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00678] tick=00678 serv=14/50 cov=28.0% energia_prom=400.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00679] tick=00679 serv=14/50 cov=28.0% energia_prom=399.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00680] tick=00680 serv=14/50 cov=28.0% energia_prom=397.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00681] tick=00681 serv=14/50 cov=28.0% energia_prom=396.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00682] tick=00682 serv=14/50 cov=28.0% energia_prom=395.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00683] tick=00683 serv=14/50 cov=28.0% energia_prom=394.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00684] tick=00684 serv=14/50 cov=28.0% energia_prom=392.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00685] tick=00685 serv=14/50 cov=28.0% energia_prom=391.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00686] tick=00686 serv=14/50 cov=28.0% energia_prom=390.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00687] tick=00687 serv=14/50 cov=28.0% energia_prom=389.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00688] tick=00688 serv=14/50 cov=28.0% energia_prom=388.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00689] tick=00689 serv=14/50 cov=28.0% energia_prom=386.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00690] tick=00690 serv=14/50 cov=28.0% energia_prom=385.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00691] tick=00691 serv=14/50 cov=28.0% energia_prom=384.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00692] tick=00692 serv=14/50 cov=28.0% energia_prom=383.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00693] tick=00693 serv=14/50 cov=28.0% energia_prom=382.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00694] tick=00694 serv=14/50 cov=28.0% energia_prom=380.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00695] tick=00695 serv=14/50 cov=28.0% energia_prom=379.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00696] tick=00696 serv=14/50 cov=28.0% energia_prom=378.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00697] tick=00697 serv=14/50 cov=28.0% energia_prom=377.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00698] tick=00698 serv=14/50 cov=28.0% energia_prom=376.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00699] tick=00699 serv=14/50 cov=28.0% energia_prom=374.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00700] tick=00700 serv=14/50 cov=28.0% energia_prom=373.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00701] tick=00701 serv=14/50 cov=28.0% energia_prom=372.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00702] tick=00702 serv=14/50 cov=28.0% energia_prom=371.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00703] tick=00703 serv=14/50 cov=28.0% energia_prom=370.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00704] tick=00704 serv=14/50 cov=28.0% energia_prom=368.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00705] tick=00705 serv=14/50 cov=28.0% energia_prom=367.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00706] tick=00706 serv=14/50 cov=28.0% energia_prom=366.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00707] tick=00707 serv=14/50 cov=28.0% energia_prom=365.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00708] tick=00708 serv=14/50 cov=28.0% energia_prom=363.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00709] tick=00709 serv=14/50 cov=28.0% energia_prom=362.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00710] tick=00710 serv=14/50 cov=28.0% energia_prom=361.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00711] tick=00711 serv=14/50 cov=28.0% energia_prom=360.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00712] tick=00712 serv=14/50 cov=28.0% energia_prom=359.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00713] tick=00713 serv=14/50 cov=28.0% energia_prom=357.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00714] tick=00714 serv=14/50 cov=28.0% energia_prom=356.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00715] tick=00715 serv=14/50 cov=28.0% energia_prom=355.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00716] tick=00716 serv=14/50 cov=28.0% energia_prom=354.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00717] tick=00717 serv=14/50 cov=28.0% energia_prom=353.1 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00718] tick=00718 serv=14/50 cov=28.0% energia_prom=351.9 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00719] tick=00719 serv=14/50 cov=28.0% energia_prom=350.7 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00720] tick=00720 serv=14/50 cov=28.0% energia_prom=349.5 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00721] tick=00721 serv=14/50 cov=28.0% energia_prom=348.3 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00722] tick=00722 serv=14/50 cov=28.0% energia_prom=347.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00723] tick=00723 serv=14/50 cov=28.0% energia_prom=345.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00724] tick=00724 serv=14/50 cov=28.0% energia_prom=344.6 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00725] tick=00725 serv=14/50 cov=28.0% energia_prom=343.4 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00726] tick=00726 serv=14/50 cov=28.0% energia_prom=342.2 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00727] tick=00727 serv=14/50 cov=28.0% energia_prom=341.0 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
[paso 00728] tick=00728 serv=14/50 cov=28.0% energia_prom=339.8 rtb=4 viol=4 serv_uav={0: 4, 1: 5, 2: 3, 3: 2} cov_uav={0: 0.08, 1: 0.1, 2: 0.06, 3: 0.04}
